,NUM_BO,ANO_BO,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,DELEGACIA,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,ANO,MES,DATA_OCORRENCIA_BO,HORA_OCORRENCIA_BO,FLAG_STATUS,RUBRICA,DESDOBRAMENTO,CONDUTA,LATITUDE,LONGITUDE,CIDADE,LOGRADOURO,NUMERO_LOGRADOURO,FLAG_STATUS.1,DESCR_TIPO_PESSOA,CONT_PESSOA,SEXO_PESSOA,IDADE_PESSOA,COR,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
5585,39,2014,30127,DEMACRO,DEL.SEC.DIADEMA,03 D.P. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,02 D.P. DIADEMA,2014,1,02/01/2014,19:10,C,Lesao corporal (art. 129),,,-2.369.069.002,-4.659.604.474,DIADEMA,R SALVADOR CORREA DE SA,614,C,Testemunha,2,M,24.0,,POLICIAL MILITAR,2 Grau completo
5586,39,2014,30129,DEMACRO,DEL.SEC.DIADEMA,04 D.P. DIADEMA,DECAP,DEL.SEC.6 SANTO AMARO,98 D.P. JARDIM MIRIAM,2014,1,05/01/2014,20:00,C,Roubo (art. 157),,VEICULO,-2.370.534.722,-4.664.317.252,S.PAULO,EST DO ALVARENGA,3800,C,Vitima,1,M,38.0,Branca,AUTONOMO(A),1 Grau completo
5587,39,2014,30135,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,07 D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,07 D.P. S.BERNARDO DO CAMPO,2014,1,07/01/2014,14:20,C,Roubo (art. 157),,INTERIOR DE VEICULO,-2.366.187.956,-4.660.510.927,S.BERNARDO DO CAMPO,R ESPANHA,0,C,Autor,2,M,22.0,Branca,,
5588,39,2014,30208,DEMACRO,DEL.SEC.GUARULHOS,03 D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,03 D.P. GUARULHOS,2014,1,05/01/2014,12:00,C,Furto (art. 155),,VEICULO,-2.345.000.662,-4.647.391.724,GUARULHOS,AV SANTOS DUMONT,200,C,Vitima,1,F,41.0,Branca,PROFESSOR(A),Superior completo
5589,39,2014,30222,DEMACRO,DEL.SEC.GUARULHOS,DISE- DEL.SEC.GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,05 D.P. GUARULHOS,2014,2,25/02/2014,13:00,C,A.I.-Roubo (art. 157),,TRANSEUNTE,,,GUARULHOS,R DAS PALMEIRAS,0,C,Condutor,1,M,54.0,,POLICIAL CIVIL,1 Grau completo
5590,39,2014,30222,DEMACRO,DEL.SEC.GUARULHOS,DISE- DEL.SEC.GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,05 D.P. GUARULHOS,2014,2,25/02/2014,13:00,C,A.I.-Roubo (art. 157),,TRANSEUNTE,,,GUARULHOS,R DAS PALMEIRAS,0,C,Testemunha,2,M,42.0,,POLICIAL,Superior incompleto
5591,39,2014,30321,DEMACRO,DEL.SEC.MOGI DAS CRUZES,02 D.P. SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,02 D.P. SUZANO,2014,1,02/01/2014,16:00,C,Lesao corporal (art 129_9),,,-2.350.297.264,-4.630.720.796,SUZANO,R GREGORIO,258,C,Autor,2,M,40.0,Preta,OPERADOR DE PRODUCAO,1 Grau completo
5592,39,2014,30409,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.JUQUITIBA,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.JUQUITIBA,2014,1,05/01/2014,,C,Furto (art. 155),,RESIDENCIA,,,JUQUITIBA,,,C,Indiciado,1,I,,Outros,,
5593,39,2014,30413,DEMACRO,DEL.SEC.OSASCO,03 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,09 D.P. OSASCO,2014,1,08/01/2014,22:30,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,TRANSEUNTE,-2.352.156.135,-4.676.971.558,OSASCO,AV DAS NACOES UNIDAS,0,C,Indiciado,3,M,,Parda,,
5594,39,2014,30431,DEMACRO,DEL.SEC.OSASCO,DISE- DEL.SEC.OSASCO,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,2014,3,27/03/2014,15:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-23.493.719,-4.678.526.452,OSASCO,RUA PADRE KASSABIAN,360,C,Testemunha,2,M,39.0,,INVESTIGADOR(A),Superior completo
5595,39,2014,30440,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,10 D.P. OSASCO,2014,1,02/01/2014,04:40,C,Roubo (art. 157),,TRANSEUNTE,-2.349.624.074,-4.680.751.227,OSASCO,R PIACATU,300,C,Autor,2,M,,Outros,,
5596,39,2014,120200,DEINTER 7 - SOROCABA,DEL.SEC.BOTUCATU,DEL.SEC.BOTUCATU,DEMACRO,DEL.SEC.DIADEMA,04 D.P. DIADEMA,2014,1,05/01/2014,,C,A.I.-Estupro de vulneravel (art.217-A),,,-23.709.189,-4.660.968.099,DIADEMA,RUA DURVALINO ROMOALDO DE SOUZA,48,C,Vitima,4,F,5.0,Parda,,
5597,39,2014,130305,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SALESOPOLIS,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SALESOPOLIS,2014,1,12/01/2014,20:00,C,Roubo (art. 157),,ESTABELECIMENTO COMERCIAL,-2.366.641.435,-4.631.373.055,SALESOPOLIS,RODOVIA SP-088,0,C,Testemunha,4,M,,Branca,CAMINHONEIRO,2 Grau completo
5598,39,2014,140901,DEIC,DIVECAR-DIV.INV.S/FURTO_R.R.VEIC.E CARGA,DEIC - 1 DELEGACIA DA DIVECAR,DECAP,DEL.SEC.5 LESTE,21 D.P. VILA MATILDE,2014,2,03/02/2014,,C,Furto (art. 155),,VEICULO,,,S.PAULO,R CHA DA TERRA,30,C,Vitima,1,F,46.0,Branca,DO LAR,2 Grau completo
5599,39,2014,200100,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP DIV. HOMICIDIOS,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,11/01/2014,18:30,C,A.I.-Roubo (art. 157),,,-2.358.852.724,-4.679.248.082,S.PAULO,R POEMA DOS OLHOS,51,C,Condutor,1,M,24.0,,POLICIAL MILITAR,2 Grau completo
5600,39,2014,200100,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP DIV. HOMICIDIOS,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,11/01/2014,18:30,C,A.I.-Roubo (art. 157),,,-2.358.852.724,-4.679.248.082,S.PAULO,R POEMA DOS OLHOS,51,C,Testemunha,2,M,43.0,,POLICIAL MILITAR,2 Grau completo
5601,39,2014,200100,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP DIV. HOMICIDIOS,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,11/01/2014,18:30,C,Homicidio simples (art. 121),Morte decorrente de intervencao policial (RES. SSP 05 - 07/01/2013),,-2.358.852.724,-4.679.248.082,S.PAULO,R POEMA DOS OLHOS,51,C,Curador,8,F,40.0,,AUXILIAR DE LIMPEZA,1 Grau completo
5602,39,2014,200100,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP DIV. HOMICIDIOS,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,11/01/2014,18:30,C,Homicidio simples (art. 121),Morte decorrente de intervencao policial (RES. SSP 05 - 07/01/2013),,-2.358.852.724,-4.679.248.082,S.PAULO,R POEMA DOS OLHOS,51,C,Testemunha,4,M,27.0,,POLICIAL MILITAR,2 Grau completo
5603,39,2014,210102,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,02 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,01 D.P. SE,2014,3,12/03/2014,22:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,S.PAULO,R QUINTINO BOCAIUVA,130,C,Adolescente infrator,3,M,17.0,Parda,DESEMPREGADO,1 Grau completo
5604,39,2014,210103,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,03 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.2 SUL,95 D.P. HELIOPOLIS,2014,2,12/02/2014,15:30,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,S.PAULO,R CONEGO XAVIER,100,C,Curador,5,F,34.0,,CAMAREIRO(A),
5605,39,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,02 D.P. SANTO ANDRE,2014,3,27/03/2014,16:30,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.363.871.518,-46.524.637,S.ANDRE,SEUL,24,C,Adolescente infrator,1,M,16.0,Parda,ESTUDANTE,1 Grau completo
5606,40,2014,10103,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,1,03/01/2014,12:05,C,Roubo (art. 157),,TRANSEUNTE,-235.413.219,-4.663.426.259,S.PAULO,AV PRESTES MAIA,455,C,Indiciado,2,M,,Parda,,
5607,40,2014,10225,DECAP,DEL.SEC.6 SANTO AMARO,25 D.P. PARELHEIROS,DECAP,DEL.SEC.6 SANTO AMARO,25 D.P. PARELHEIROS,2014,1,04/01/2014,21:00,C,Lesao corporal (art. 129),,,-2.378.914.382,-4.668.930.918,S.PAULO,TRAVESSA DO BERIMBAU,45,C,Representante,2,F,41.0,,DO LAR,1 Grau incompleto
5608,40,2014,10248,DECAP,DEL.SEC.6 SANTO AMARO,48 D.P. CIDADE DUTRA,DECAP,DEL.SEC.6 SANTO AMARO,48 D.P. CIDADE DUTRA,2014,1,06/01/2014,10:30,C,Roubo (art. 157),,TRANSEUNTE,-2.370.571.751,-4.670.058.818,S.PAULO,AV SEN TEOTONIO VILELA,450,C,Vitima,1,M,31.0,Parda,EMPRESARIO(A),1 Grau completo
5609,40,2014,10302,DECAP,DEL.SEC.3 OESTE,03 DEL.DEF.MUL. OESTE,DECAP,DEL.SEC.3 OESTE,37 D.P. CAMPO LIMPO,2014,1,09/01/2014,12:00,C,Lesao corporal (art. 129),,,-2.363.516.164,-4.675.829.838,S.PAULO,R CAIO GRACO DA SILVA PRADO,158,C,Vitima,3,F,55.0,Parda,MOTORISTA,1 Grau completo
5610,40,2014,10307,DECAP,DEL.SEC.3 OESTE,07 D.P. LAPA,DECAP,DEL.SEC.1 CENTRO,05 D.P. ACLIMACAO,2014,1,03/01/2014,15:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.356.129.796,-4.664.612.919,S.PAULO,R TREZE DE MAIO,884,C,Adolescente infrator,1,M,13.0,Parda,AJUDANTE GERAL,1 Grau incompleto
5611,40,2014,10330,DECAP,DEL.SEC.2 SUL,27 D.P. IBIRAPUERA,DECAP,DEL.SEC.2 SUL,96 D.P. MONCOES,2014,1,02/01/2014,18:22,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.359.976.211,-4.668.512.483,S.PAULO,AV DOS BANDEIRANTES,821,C,Vitima,5,F,24.0,Branca,SECRETARIO(A),2 Grau completo
5612,40,2014,10333,DECAP,DEL.SEC.3 OESTE,33 D.P. PIRITUBA,DECAP,DEL.SEC.3 OESTE,33 D.P. PIRITUBA,2014,1,02/01/2014,15:55,T,Homicidio simples (art. 121),,,-2.346.956.563,-4.675.066.618,S.PAULO,R MANUEL ANTONIO CARVALHO,140,T,Testemunha,3,M,30.0,,POLICIAL MILITAR,2 Grau completo
5613,40,2014,10345,DECAP,DEL.SEC.5 LESTE,81 D.P. BELEM,DECAP,DEL.SEC.5 LESTE,81 D.P. BELEM,2014,1,06/01/2014,19:15,C,Roubo (art. 157),,TRANSEUNTE,-2.354.458.228,-4.660.023.871,S.PAULO,R JULIO DE CASTILHO,1,C,Autor,3,M,,Parda,,
5614,40,2014,10345,DECAP,DEL.SEC.5 LESTE,81 D.P. BELEM,DECAP,DEL.SEC.5 LESTE,81 D.P. BELEM,2014,1,06/01/2014,19:15,C,Roubo (art. 157),,TRANSEUNTE,-2.354.458.228,-4.660.023.871,S.PAULO,R JULIO DE CASTILHO,1,C,Vitima,1,M,37.0,Branca,DENTISTA,Superior completo
5615,40,2014,10345,DECAP,DEL.SEC.5 LESTE,81 D.P. BELEM,DECAP,DEL.SEC.5 LESTE,81 D.P. BELEM,2014,1,06/01/2014,19:15,C,Roubo (art. 157),,TRANSEUNTE,-2.354.458.228,-4.660.023.871,S.PAULO,R JULIO DE CASTILHO,1,C,Vitima,2,M,33.0,Branca,CONTABILISTA,2 Grau completo
5616,40,2014,10363,DECAP,DEL.SEC.2 SUL,83 D.P. PARQUE BRISTOL,DECAP,DEL.SEC.2 SUL,83 D.P. PARQUE BRISTOL,2014,1,05/01/2014,16:00,C,Lesao corporal (art. 129),,,-2.364.990.733,-4.660.975.154,S.PAULO,R FRANCOIS BUNEL,272,C,Vitima,1,F,27.0,Branca,TECNICO EM ENFERMAGEM,2 Grau completo
5617,40,2014,20100,DECAP,DEL.SEC.4 NORTE,DEL.SEC.4 NORTE,DECAP,DEL.SEC.4 NORTE,13 D.P. CASA VERDE,2014,4,01/04/2014,18:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.348.825.318,-4.664.241.768,S.PAULO,PRACA OLGA PAIVA MEIRA,37,C,Indiciado,3,M,28.0,Parda,DESEMPREGADO,
5618,40,2014,20100,DECAP,DEL.SEC.4 NORTE,DEL.SEC.4 NORTE,DECAP,DEL.SEC.4 NORTE,13 D.P. CASA VERDE,2014,4,01/04/2014,18:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.348.825.318,-4.664.241.768,S.PAULO,PRACA OLGA PAIVA MEIRA,37,C,Testemunha,2,M,44.0,,INVESTIGADOR DE POLICIA,Superior completo
5619,40,2014,20218,DECAP,DEL.SEC.5 LESTE,18 D.P. ALTO DA MOOCA,DECAP,DEL.SEC.5 LESTE,18 D.P. ALTO DA MOOCA,2014,1,09/01/2014,09:00,C,Furto qualificado (art. 155 4o.),,INTERIOR DE VEICULO,-2.356.634.272,-4.660.192.281,S.PAULO,R BARAO DE MONTE SANTO,1,C,Representante,1,M,39.0,Branca,TECNICO EM ELETRONICA,2 Grau completo
5620,40,2014,20221,DECAP,DEL.SEC.5 LESTE,21 D.P. VILA MATILDE,DECAP,DEL.SEC.5 LESTE,21 D.P. VILA MATILDE,2014,1,06/01/2014,06:30,C,Roubo (art. 157),,INTERIOR ESTABELECIMENTO,-2.353.642.769,-4.653.445.849,S.PAULO,R VINTE E NOVE DE OUTUBRO,22,C,Autor,2,M,,Parda,,
5621,32,2014,10369,DECAP,DEL.SEC.2 SUL,96 D.P. MONCOES,DECAP,DEL.SEC.2 SUL,96 D.P. MONCOES,2014,1,03/01/2014,16:30,C,Furto (art. 155),,ESTABELECIMENTO BANCARIO,-2.359.512.114,-4.668.231.673,S.PAULO,R OLIMPIADAS,1,C,Vitima,1,M,27.0,Branca,AUXILIAR DE COZINHA,2 Grau completo
5622,32,2014,30127,DEMACRO,DEL.SEC.DIADEMA,03 D.P. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,03 D.P. DIADEMA,2014,1,01/01/2014,23:15,C,Roubo (art. 157),,TRANSEUNTE,-2.367.048.774,-4.661.331.461,DIADEMA,R ARMANDO PINELLI,0,C,Autor,2,M,,Outros,,
5623,32,2014,30314,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DISE- DEL.SEC.MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. ITAQUAQUECETUBA,2014,3,10/03/2014,17:30,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,ITAQUAQUECETUBA,R CANOINHAS,289,C,Curador,5,F,48.0,,,1 Grau completo
5624,32,2014,30422,DEMACRO,DEL.SEC.OSASCO,DEL.DEF.MUL. OSASCO,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.JANDIRA,2014,1,05/01/2014,21:30,C,Lesao corporal (art. 129),,,-2.353.606.911,-469.012.157,JANDIRA,GUARAPARI,386,C,Autor,4,M,38.0,Parda,VIGILANTE,2 Grau incompleto
5625,32,2014,30424,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. COTIA,DECAP,DEL.SEC.6 SANTO AMARO,47 D.P. CAPAO REDONDO,2014,1,07/01/2014,14:00,C,Roubo (art. 157),,CARGA,-2.369.071.369,-4.679.799.242,S.PAULO,R AGROPOLI,2200,C,Indiciado,1,M,,Outros,,
5626,32,2014,30431,DEMACRO,DEL.SEC.OSASCO,DISE- DEL.SEC.OSASCO,DEMACRO,DEL.SEC.OSASCO,02 D.P. OSASCO,2014,3,25/03/2014,17:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,OSASCO,RUA SAO ZACARIAS,0,C,Condutor,1,M,50.0,Branca,POLICIAL CIVIL,Superior completo
5627,32,2014,30431,DEMACRO,DEL.SEC.OSASCO,DISE- DEL.SEC.OSASCO,DEMACRO,DEL.SEC.OSASCO,02 D.P. OSASCO,2014,3,25/03/2014,17:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,OSASCO,RUA SAO ZACARIAS,0,C,Curador,4,F,44.0,,GRAFICO(A),2 Grau completo
5628,32,2014,30441,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. BARUERI,DEMACRO,DEL.SEC.CARAPICUIBA,03 D.P. CARAPICUIBA,2014,1,05/01/2014,20:30,C,Roubo (art. 157),,OUTROS,-235.211.893,-4.682.974.136,CARAPICUIBA,AV BRASIL,0,C,Averiguado,2,M,,Parda,,
5629,32,2014,140208,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-3 DELEGACIA DA DISCCPAT,DEMACRO,DEL.SEC.OSASCO,08 D.P. OSASCO,2014,2,20/02/2014,10:00,C,Furto (art. 155),,OUTROS,,,OSASCO,R JUAN VICENTE,482,C,Declarante,8,M,45.0,,SINDICO,2 Grau completo
5630,32,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.4 NORTE,09 D.P. - CARANDIRU,2014,2,20/02/2014,08:20,C,Roubo (art. 157),,OUTROS,,,S.PAULO,TV SIMIS,300,C,Representante,7,M,30.0,Branca,GERENTE,Superior completo
5631,32,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.4 NORTE,09 D.P. - CARANDIRU,2014,2,20/02/2014,08:20,C,Roubo (art. 157),,OUTROS,,,S.PAULO,TV SIMIS,300,C,Vitima,1,M,34.0,Branca,VIGILANTE,1 Grau completo
5632,32,2014,210106,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,06 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.8 SAO MATEUS,69 D.P. TEOTONIO VILELA,2014,2,20/02/2014,15:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,,,S.PAULO,R AUGUSTIN LUBERTI,1,C,Indiciado,3,M,24.0,Parda,TATUADOR,2 Grau completo
5633,14,2014,10103,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,1,02/01/2014,09:00,C,Furto qualificado (art. 155 4o.),4o. Se o crime_cometido:,INTERIOR DE VEICULO,-2.354.013.102,-4.663.580.933,S.PAULO,R BENEFICENCIA PORTUGUESA,40,C,Representante,1,M,36.0,,TECNICO(A),2 Grau completo
5634,14,2014,10105,DECAP,DEL.SEC.1 CENTRO,05 D.P. ACLIMACAO,DECAP,DEL.SEC.1 CENTRO,78 D.P. JARDINS,2014,1,01/01/2014,01:00,C,Roubo (art. 157),,TRANSEUNTE,-2.356.310.527,-4.665.461.972,S.PAULO,AV PAULISTA,1300,C,Vitima,1,F,29.0,Branca,VENDEDOR(A),Superior completo
5635,14,2014,10211,DECAP,DEL.SEC.6 SANTO AMARO,11 D.P. SANTO AMARO,DECAP,DEL.SEC.6 SANTO AMARO,102 D.P. SOCORRO,2014,1,01/01/2014,08:00,C,Lesao corporal (art 129_9),,,-2.367.057.333,-467.153.662,S.PAULO,R VENDA DA ESPERANCA,46,C,Condutor,5,M,38.0,Branca,POLICIAL MILITAR,2 Grau completo
5636,14,2014,10302,DECAP,DEL.SEC.3 OESTE,03 DEL.DEF.MUL. OESTE,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,01/01/2014,22:30,C,Lesao corporal (art. 129),,,-2.360.307.768,-4.678.206.199,S.PAULO,R CARLOS FARIA,646,C,Representante,2,F,38.0,,MANICURE,1 Grau incompleto
5637,14,2014,10326,DECAP,DEL.SEC.7 ITAQUERA,63 D.P. VILA JACUI,DECAP,DEL.SEC.7 ITAQUERA,22 D.P. SAO MIGUEL PTA,2014,1,01/01/2014,08:30,C,Roubo (art. 157),,VEICULO,-2.349.926.499,-4.642.592.866,S.PAULO,R CAPAO ALTO,42,C,Indiciado,2,M,,Parda,,
5638,14,2014,10326,DECAP,DEL.SEC.7 ITAQUERA,63 D.P. VILA JACUI,DECAP,DEL.SEC.7 ITAQUERA,22 D.P. SAO MIGUEL PTA,2014,1,01/01/2014,08:30,C,Roubo (art. 157),,VEICULO,-2.349.926.499,-4.642.592.866,S.PAULO,R CAPAO ALTO,42,C,Indiciado,4,M,,Parda,,
5639,14,2014,10326,DECAP,DEL.SEC.7 ITAQUERA,63 D.P. VILA JACUI,DECAP,DEL.SEC.7 ITAQUERA,22 D.P. SAO MIGUEL PTA,2014,1,01/01/2014,08:30,C,Roubo (art. 157),,VEICULO,-2.349.926.499,-4.642.592.866,S.PAULO,R CAPAO ALTO,42,C,Indiciado,5,M,,Parda,,
5640,14,2014,10333,DECAP,DEL.SEC.3 OESTE,33 D.P. PIRITUBA,DECAP,DEL.SEC.3 OESTE,87 D.P. V. P. BARRETO,2014,1,01/01/2014,01:00,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-234.731.685,-4.671.403.515,S.PAULO,R PROF JOSE LOURENCO,246,C,Vitima,4,M,30.0,Outros,,2 Grau completo
5641,14,2014,10353,DECAP,DEL.SEC.8 SAO MATEUS,53 D.P. PARQUE DO CARMO,DECAP,DEL.SEC.8 SAO MATEUS,53 D.P. PARQUE DO CARMO,2014,1,01/01/2014,11:22,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-235.686.967,-464.754.106,S.PAULO,AV MARIA LUIZA AMERICANO,1532,C,Condutor,1,M,45.0,,POLICIAL MILITAR,2 Grau completo
5642,14,2014,10362,DECAP,DEL.SEC.8 SAO MATEUS,69 D.P. TEOTONIO VILELA,DECAP,DEL.SEC.8 SAO MATEUS,69 D.P. TEOTONIO VILELA,2014,1,01/01/2014,06:40,C,Roubo (art. 157),,VEICULO,-2.360.672.572,-4.650.753.639,S.PAULO,AV SAPOPEMBA,10455,C,Indiciado,2,M,,Preta,,
5643,14,2014,10362,DECAP,DEL.SEC.8 SAO MATEUS,69 D.P. TEOTONIO VILELA,DECAP,DEL.SEC.8 SAO MATEUS,69 D.P. TEOTONIO VILELA,2014,1,01/01/2014,06:40,C,Roubo (art. 157),,VEICULO,-2.360.672.572,-4.650.753.639,S.PAULO,AV SAPOPEMBA,10455,C,Indiciado,5,M,,,,
5644,14,2014,20204,DECAP,DEL.SEC.5 LESTE,DEL.PROTECAO IDOSO- 5 SEC.,DECAP,DEL.SEC.5 LESTE,10 D.P. PENHA DE FRANCA,2014,1,04/01/2014,,C,Furto (art. 155),,OUTROS,-2.352.874.206,-4.652.469.705,S.PAULO,R DEZENOVE DE MAIO,454,C,Vitima,1,F,84.0,Parda,APOSENTADO(A),1 Grau completo
5645,14,2014,30116,DEMACRO,DEL.SEC.SANTO ANDRE,DEL.POL.MAUA,DEMACRO,DEL.SEC.SANTO ANDRE,01 D.P. MAUA,2014,1,14/01/2014,20:50,C,Roubo (art. 157),,TRANSEUNTE,-2.368.040.642,-4.646.470.253,MAUA,AV CAETANO SCILA,109,C,Vitima,3,M,4.0,Branca,,Analfabeto
5646,27,2014,30107,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,03 D.P. SANTO ANDRE,2014,1,02/01/2014,22:30,C,Roubo (art. 157),,VEICULO,-2.367.464.512,-4.652.000.743,S.ANDRE,R CARIJOS,3200,C,Vitima,1,F,24.0,Branca,FRENTISTA,2 Grau completo
5647,27,2014,30135,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,07 D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,07 D.P. S.BERNARDO DO CAMPO,2014,1,05/01/2014,22:30,C,Roubo (art. 157),,TRANSEUNTE,-2.365.846.648,-4.660.484.319,S.BERNARDO DO CAMPO,R LUISIANA,0,C,Autor,1,M,,Preta,,
5648,27,2014,30222,DEMACRO,DEL.SEC.GUARULHOS,DISE- DEL.SEC.GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,04 D.P. GUARULHOS,2014,2,11/02/2014,14:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),,,-2.366.154.312,-4.633.257.837,GUARULHOS,R VINTE,0,C,Condutor,2,M,47.0,,POLICIAL,Superior completo
5649,27,2014,30228,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. MAIRIPORA,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. MAIRIPORA,2014,1,13/01/2014,12:18,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),,,-2.326.886.987,-4.661.256.774,MAIRIPORA,RUA ARI DA SILVA,250,C,Vitima,1,M,23.0,Branca,PEDREIRO,2 Grau completo
5650,27,2014,30302,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.FERRAZ DE VASCONCELOS,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.FERRAZ DE VASCONCELOS,2014,1,02/01/2014,15:30,C,Lesao corporal (art 129_9),,,-2.353.660.533,-4.635.747.813,FERRAZ DE VASCONCELOS,R JOSE BONIFACIO,113,C,Autor,1,M,43.0,Branca,PADEIRO(A),1 Grau completo
5651,27,2014,30412,DEMACRO,DEL.SEC.OSASCO,02 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,02 D.P. OSASCO,2014,1,03/01/2014,16:19,C,Lesao corporal culposa (art. 129. 6o.),,,-2.356.850.125,-4.679.062.771,OSASCO,RUA PENEDO,,C,Condutor,2,F,43.0,,POLICIAL MILITAR,
